time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1588080600,53.042614,53.666613,50.44595,51.274615,51.795726,51.795726,51.795726,51.795726,51.795726,51.795726,51.795726,53.666613,50.44595,53.042614,228329688,265984810.45,32.053730087011715,31.67179783814519,NaN,NaN,NaN,NaN,NaN,NaN
1588167000,52.677947,53.546606,52.210614,53.36728,53.04149999999999,53.04149999999999,53.04149999999999,53.04149999999999,53.04149999999999,53.04149999999999,53.04149999999999,53.546606,52.210614,52.677947,243239973,264818182.05,32.265805210524036,31.860689561148718,NaN,NaN,NaN,NaN,NaN,NaN
1588253400,57.01261,57.987942,50.899949,52.125281,53.67105733333333,53.67105733333333,53.67105733333333,53.67105733333333,53.67105733333333,53.67105733333333,53.67105733333333,57.987942,50.899949,57.01261,427078237,276157198.9,32.46341193479743,32.05781784014226,NaN,NaN,NaN,NaN,NaN,NaN
1588339800,50.333283,51.517948,45.535954,46.75462,47.936173999999994,47.936173999999994,47.936173999999994,47.936173999999994,47.936173999999994,47.936173999999994,47.936173999999994,51.517948,45.535954,50.333283,487977592,285662243.4,32.60561301007308,32.24982312133487,NaN,NaN,NaN,NaN,NaN,NaN
1588599000,46.733287,50.799949,46.533287,50.745949,49.35972833333333,49.35972833333333,49.35972833333333,49.35972833333333,49.35972833333333,49.35972833333333,49.35972833333333,50.799949,46.533287,46.733287,288556638,283168501.4,32.78611386569424,32.434934821620104,NaN,NaN,NaN,NaN,NaN,NaN
1588685400,52.652614,53.26128,50.811949,51.213949,51.76239266666666,51.76239266666666,51.76239266666666,51.76239266666666,51.76239266666666,51.76239266666666,51.76239266666666,53.26128,50.811949,52.652614,254875094,284735867.95,32.96947540931917,32.61808388608159,NaN,NaN,NaN,NaN,NaN,NaN
1588771800,51.766615,52.653281,50.740616,52.171948,51.85528166666668,51.85528166666668,51.85528166666668,51.85528166666668,51.85528166666668,51.85528166666668,51.85528166666668,52.653281,50.740616,51.766615,166848631,279638448.1,33.160544788330924,32.79703180164297,NaN,NaN,NaN,NaN,NaN,NaN
1588858200,51.813948,53.09328,51.489949,52.002615,52.19528133333333,52.195282007682906,52.19528065898375,52.195282682032484,52.19527998463417,52.19528335638206,52.19527931028459,53.09328,51.489949,51.813948,172915462,278792193.75,33.348028074019176,32.97395502948732,NaN,NaN,NaN,NaN,NaN,NaN
1588944600,52.917947,54.933278,52.467281,54.627945,54.00950133333333,54.00950133333333,54.00950133333333,54.00950133333333,54.00950133333333,54.00950133333333,54.00950133333333,54.933278,52.467281,52.917947,241951546,280652260.85,33.55976854094436,33.16478613566158,NaN,NaN,NaN,NaN,NaN,NaN
1589203800,52.700614,54.933278,52.333281,54.085946,53.78416833333334,53.78416833333334,53.78416833333334,53.78416833333334,53.78416833333334,53.78416833333334,53.78416833333334,54.933278,52.333281,52.700614,247794262,276185391.35,33.764009112676256,33.36036518505798,NaN,NaN,NaN,NaN,NaN,NaN
1589290200,55.133278,56.219277,53.866613,53.960613,54.682167666666665,54.682167666666665,54.682167666666665,54.682167666666665,54.682167666666665,54.682167666666665,54.682167666666665,56.219277,53.866613,55.133278,238603813,265183175.85,33.96497034538594,33.55946417227134,NaN,NaN,NaN,NaN,NaN,NaN
