time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,Plot,Plot,Plot,Volume,Volume MA,EMA,Smoothing Line,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low
1431610200,78.94,81.845,78.67,81.37,80.62833333333333,80.62833428700765,80.62833237965901,80.62833524068196,80.6283314259847,80.62833619435628,80.62833047231038,81.845,78.67,78.94,49437996,28718800.95,75.92303715281321,75.85284241063808,NaN,NaN,NaN,NaN,NaN,NaN
1431696600,81.41,81.52,80.18,80.42,80.70666666666666,80.70666666666666,80.70666666666666,80.70666666666666,80.70666666666666,80.70666666666666,80.70666666666666,81.52,80.18,81.41,27069884,28861546,75.96778305179019,75.88555044635311,NaN,NaN,NaN,NaN,NaN,NaN
1431955800,80.33,81.38,80.23,80.88,80.83,80.83000095367431,80.82999904632568,80.83000190734863,80.82999809265137,80.83000286102295,80.82999713897705,81.38,80.23,80.33,21613674,28502391.65,76.0166608323694,75.92364447176254,NaN,NaN,NaN,NaN,NaN,NaN
1432042200,81.25,81.69,80.55,80.63,80.95666666666666,80.95666666666666,80.95666666666666,80.95666666666666,80.95666666666666,80.95666666666666,80.95666666666666,81.69,80.55,81.25,17955389,28041568.5,76.06256470468414,75.96766790985446,NaN,NaN,NaN,NaN,NaN,NaN
1432128600,80.47,81.1,79.46,80.55,80.37,80.37,80.37,80.37,80.37,80.37,80.37,81.1,79.46,80.47,23056899,26917015.3,76.10721580214997,76.01545230876138,NaN,NaN,NaN,NaN,NaN,NaN
1432215000,80.19,80.92,80.08,80.48,80.49333333333334,80.49333333333334,80.49333333333334,80.49333333333334,80.49333333333334,80.49333333333334,80.49333333333334,80.92,80.08,80.19,13402749,23900748.75,76.15072609267584,76.0609900967339,NaN,NaN,NaN,NaN,NaN,NaN
1432301400,80.35,81.31,80.25,80.54,80.7,80.7,80.7,80.7,80.7,80.7,80.7,81.31,80.25,80.35,19567937,23396127.8,76.1944004599129,76.10631357835845,NaN,NaN,NaN,NaN,NaN,NaN
1432647000,80.43,80.6,79.08,79.335,79.67166666666667,79.67166666666667,79.67166666666667,79.67166666666667,79.67166666666667,79.67166666666667,79.67166666666667,80.6,79.08,80.43,16321339,22939893.15,76.22565020658043,76.14811145320066,NaN,NaN,NaN,NaN,NaN,NaN
1432733400,79.6,80.66,79.43,80.55,80.21333333333332,80.21333333333332,80.21333333333332,80.21333333333332,80.21333333333332,80.21333333333332,80.21333333333332,80.66,79.43,79.6,14160865,22459169.2,76.26867856273385,76.1893342248106,NaN,NaN,NaN,NaN,NaN,NaN
1432819800,80.25,81.0745,80,80.145,80.4065,80.4065,80.4065,80.4065,80.4065,80.4065,80.4065,81.0745,80,80.25,11982008,21736756.7,76.30724892529372,76.22934084943935,NaN,NaN,NaN,NaN,NaN,NaN
1432906200,79.95,80.07,78.88,79.19,79.38,79.38,79.38,79.38,79.38,79.38,79.38,80.07,78.88,79.95,16134580,21093535.45,76.3359330155893,76.26638223402205,NaN,NaN,NaN,NaN,NaN,NaN
1433165400,79.3,80.38,78.66,80.29,79.77666666666666,79.77666666666666,79.77666666666666,79.77666666666666,79.77666666666666,79.77666666666666,79.77666666666666,80.38,78.66,79.3,18119012,20792668.15,76.37527696568294,76.30255753517605,NaN,NaN,NaN,NaN,NaN,NaN
1433251800,79.76,81.35,79.56,80.445,80.45166666666667,80.45166666666667,80.45166666666667,80.45166666666667,80.45166666666667,80.45166666666667,80.45166666666667,81.35,79.56,79.76,18923300,21004233.6,76.4157717222433,76.34058183830862,NaN,NaN,NaN,NaN,NaN,NaN
